date_id,product_id,location_id,channel_id,$ Volume
3,11,0,15,4.99
3,15,0,15,4.99
3,18,0,15,4.99
3,19,0,15,4.99
3,20,0,15,4.99
3,3,6,28,5.0
3,4,6,28,5.0
3,7,6,28,5.0
3,12,6,28,5.0
3,13,6,28,5.0
3,14,6,28,5.0
3,17,6,28,5.0
3,0,5,14,29.58
3,1,5,14,29.58
3,8,5,14,29.58
3,11,5,14,29.58
3,15,5,14,29.58
3,18,5,14,29.58
3,19,5,14,29.58
3,20,5,14,29.58
3,2,0,3,39.96
3,5,0,3,39.96
3,6,0,3,39.96
3,9,0,3,39.96
3,10,0,3,39.96
3,16,0,3,39.96
3,2,1,6,822.5
3,5,1,6,822.5
3,6,1,6,822.5
3,9,1,6,822.5
3,10,1,6,822.5
3,16,1,6,822.5
3,2,6,7,65.0
3,5,6,7,65.0
3,6,6,7,65.0
3,9,6,7,65.0
3,10,6,7,65.0
3,16,6,7,65.0
3,3,2,17,482.81
3,4,2,17,482.81
3,7,2,17,482.81
3,12,2,17,482.81
3,13,2,17,482.81
3,14,2,17,482.81
3,17,2,17,482.81
3,2,1,3,35.92
3,5,1,3,35.92
3,6,1,3,35.92
3,9,1,3,35.92
3,10,1,3,35.92
3,16,1,3,35.92
3,2,5,21,2.5
3,5,5,21,2.5
3,6,5,21,2.5
3,9,5,21,2.5
3,10,5,21,2.5
3,16,5,21,2.5
3,2,4,23,195.0
3,5,4,23,195.0
3,6,4,23,195.0
3,9,4,23,195.0
3,10,4,23,195.0
3,16,4,23,195.0
3,0,4,26,50.0
3,1,4,26,50.0
3,8,4,26,50.0
3,11,4,26,50.0
3,15,4,26,50.0
3,18,4,26,50.0
3,19,4,26,50.0
3,20,4,26,50.0
3,2,5,23,225.0
3,5,5,23,225.0
3,6,5,23,225.0
3,9,5,23,225.0
3,10,5,23,225.0
3,16,5,23,225.0
3,3,3,17,14.79
3,4,3,17,14.79
3,7,3,17,14.79
3,12,3,17,14.79
3,13,3,17,14.79
3,14,3,17,14.79
3,17,3,17,14.79
3,2,4,27,130.0
3,5,4,27,130.0
3,6,4,27,130.0
3,9,4,27,130.0
3,10,4,27,130.0
3,16,4,27,130.0
3,2,1,0,10.0
3,5,1,0,10.0
3,6,1,0,10.0
3,9,1,0,10.0
3,10,1,0,10.0
3,16,1,0,10.0
3,3,4,21,27.5
3,4,4,21,27.5
3,7,4,21,27.5
3,12,4,21,27.5
3,13,4,21,27.5
3,14,4,21,27.5
3,17,4,21,27.5
3,3,0,6,384.7
3,4,0,6,384.7
3,7,0,6,384.7
3,12,0,6,384.7
3,13,0,6,384.7
3,14,0,6,384.7
3,17,0,6,384.7
3,3,0,26,14.98
3,4,0,26,14.98
3,7,0,26,14.98
3,12,0,26,14.98
3,13,0,26,14.98
3,14,0,26,14.98
3,17,0,26,14.98
3,0,0,18,64.95
3,1,0,18,64.95
3,8,0,18,64.95
3,11,0,18,64.95
3,15,0,18,64.95
3,18,0,18,64.95
3,19,0,18,64.95
3,20,0,18,64.95
3,0,2,3,209.23
3,1,2,3,209.23
3,8,2,3,209.23
3,11,2,3,209.23
3,15,2,3,209.23
3,18,2,3,209.23
3,19,2,3,209.23
3,20,2,3,209.23
3,0,1,8,-8.45
3,1,1,8,-8.45
3,8,1,8,-8.45
3,11,1,8,-8.45
3,15,1,8,-8.45
3,18,1,8,-8.45
3,19,1,8,-8.45
3,20,1,8,-8.45
3,0,4,1,127.5
3,1,4,1,127.5
3,8,4,1,127.5
3,11,4,1,127.5
3,15,4,1,127.5
3,18,4,1,127.5
3,19,4,1,127.5
3,20,4,1,127.5
3,2,5,17,510.62
3,5,5,17,510.62
3,6,5,17,510.62
3,9,5,17,510.62
3,10,5,17,510.62
3,16,5,17,510.62
3,2,4,12,25.36
3,5,4,12,25.36
3,6,4,12,25.36
3,9,4,12,25.36
3,10,4,12,25.36
3,16,4,12,25.36
3,0,6,7,925.68
3,1,6,7,925.68
3,8,6,7,925.68
3,11,6,7,925.68
3,15,6,7,925.68
3,18,6,7,925.68
3,19,6,7,925.68
3,20,6,7,925.68
3,0,5,23,4.22
3,1,5,23,4.22
3,8,5,23,4.22
3,11,5,23,4.22
3,15,5,23,4.22
3,18,5,23,4.22
3,19,5,23,4.22
3,20,5,23,4.22
3,2,0,12,67.44
3,5,0,12,67.44
3,6,0,12,67.44
3,9,0,12,67.44
3,10,0,12,67.44
3,16,0,12,67.44
3,2,6,5,2607.5
3,5,6,5,2607.5
3,6,6,5,2607.5
3,9,6,5,2607.5
3,10,6,5,2607.5
3,16,6,5,2607.5
3,2,3,27,4.22
3,5,3,27,4.22
3,6,3,27,4.22
3,9,3,27,4.22
3,10,3,27,4.22
3,16,3,27,4.22
3,2,1,12,82.42
3,5,1,12,82.42
3,6,1,12,82.42
3,9,1,12,82.42
3,10,1,12,82.42
3,16,1,12,82.42
3,0,1,6,1617.5
3,1,1,6,1617.5
3,8,1,6,1617.5
3,11,1,6,1617.5
3,15,1,6,1617.5
3,18,1,6,1617.5
3,19,1,6,1617.5
3,20,1,6,1617.5
3,0,5,15,29.37
3,1,5,15,29.37
3,8,5,15,29.37
3,11,5,15,29.37
3,15,5,15,29.37
3,18,5,15,29.37
3,19,5,15,29.37
3,20,5,15,29.37
3,3,1,7,897.5
3,4,1,7,897.5
3,7,1,7,897.5
3,12,1,7,897.5
3,13,1,7,897.5
3,14,1,7,897.5
3,17,1,7,897.5
3,3,2,23,199.79
3,4,2,23,199.79
3,7,2,23,199.79
3,12,2,23,199.79
3,13,2,23,199.79
3,14,2,23,199.79
3,17,2,23,199.79
3,2,2,12,69.74
3,5,2,12,69.74
3,6,2,12,69.74
3,9,2,12,69.74
3,10,2,12,69.74
3,16,2,12,69.74
3,2,0,5,844.35
3,5,0,5,844.35
3,6,0,5,844.35
3,9,0,5,844.35
3,10,0,5,844.35
3,16,0,5,844.35
3,2,5,29,210.0
3,5,5,29,210.0
3,6,5,29,210.0
3,9,5,29,210.0
3,10,5,29,210.0
3,16,5,29,210.0
3,3,6,1,16.9
3,4,6,1,16.9
3,7,6,1,16.9
3,12,6,1,16.9
3,13,6,1,16.9
3,14,6,1,16.9
3,17,6,1,16.9
3,0,1,27,825.0
3,1,1,27,825.0
3,8,1,27,825.0
3,11,1,27,825.0
3,15,1,27,825.0
3,18,1,27,825.0
3,19,1,27,825.0
3,20,1,27,825.0
3,0,2,6,482.5
3,1,2,6,482.5
3,8,2,6,482.5
3,11,2,6,482.5
3,15,2,6,482.5
3,18,2,6,482.5
3,19,2,6,482.5
3,20,2,6,482.5
3,2,3,11,932.02
3,5,3,11,932.02
3,6,3,11,932.02
3,9,3,11,932.02
3,10,3,11,932.02
3,16,3,11,932.02
3,2,2,3,105.67
3,5,2,3,105.67
3,6,2,3,105.67
3,9,2,3,105.67
3,10,2,3,105.67
3,16,2,3,105.67
3,0,0,16,439.66
3,1,0,16,439.66
3,8,0,16,439.66
3,11,0,16,439.66
3,15,0,16,439.66
3,18,0,16,439.66
3,19,0,16,439.66
3,20,0,16,439.66
3,2,2,7,355.0
3,5,2,7,355.0
3,6,2,7,355.0
3,9,2,7,355.0
3,10,2,7,355.0
3,16,2,7,355.0
3,3,2,10,2.11
3,4,2,10,2.11
3,7,2,10,2.11
3,12,2,10,2.11
3,13,2,10,2.11
3,14,2,10,2.11
3,17,2,10,2.11
3,3,4,11,499.37
3,4,4,11,499.37
3,7,4,11,499.37
3,12,4,11,499.37
3,13,4,11,499.37
3,14,4,11,499.37
3,17,4,11,499.37
3,0,2,29,409.37
3,1,2,29,409.37
3,8,2,29,409.37
3,11,2,29,409.37
3,15,2,29,409.37
3,18,2,29,409.37
3,19,2,29,409.37
3,20,2,29,409.37
3,3,5,0,12.5
3,4,5,0,12.5
3,7,5,0,12.5
3,12,5,0,12.5
3,13,5,0,12.5
3,14,5,0,12.5
3,17,5,0,12.5
3,2,2,1,10.0
3,5,2,1,10.0
3,6,2,1,10.0
3,9,2,1,10.0
3,10,2,1,10.0
3,16,2,1,10.0
3,3,4,8,27.47
3,4,4,8,27.47
3,7,4,8,27.47
3,12,4,8,27.47
3,13,4,8,27.47
3,14,4,8,27.47
3,17,4,8,27.47
3,3,4,1,90.0
3,4,4,1,90.0
3,7,4,1,90.0
3,12,4,1,90.0
3,13,4,1,90.0
3,14,4,1,90.0
3,17,4,1,90.0
3,3,1,8,240.0
3,4,1,8,240.0
3,7,1,8,240.0
3,12,1,8,240.0
3,13,1,8,240.0
3,14,1,8,240.0
3,17,1,8,240.0
3,0,6,3,84.53
3,1,6,3,84.53
3,8,6,3,84.53
3,11,6,3,84.53
3,15,6,3,84.53
3,18,6,3,84.53
3,19,6,3,84.53
3,20,6,3,84.53
3,2,3,3,105.0
3,5,3,3,105.0
3,6,3,3,105.0
3,9,3,3,105.0
3,10,3,3,105.0
3,16,3,3,105.0
3,0,0,22,24.98
3,1,0,22,24.98
3,8,0,22,24.98
3,11,0,22,24.98
3,15,0,22,24.98
3,18,0,22,24.98
3,19,0,22,24.98
3,20,0,22,24.98
3,3,2,23,4.22
3,4,2,23,4.22
3,7,2,23,4.22
3,12,2,23,4.22
3,13,2,23,4.22
3,14,2,23,4.22
3,17,2,23,4.22
3,3,1,24,10.0
3,4,1,24,10.0
3,7,1,24,10.0
3,12,1,24,10.0
3,13,1,24,10.0
3,14,1,24,10.0
3,17,1,24,10.0
3,0,2,25,15.0
3,1,2,25,15.0
3,8,2,25,15.0
3,11,2,25,15.0
3,15,2,25,15.0
3,18,2,25,15.0
3,19,2,25,15.0
3,20,2,25,15.0
3,2,5,3,63.4
3,5,5,3,63.4
3,6,5,3,63.4
3,9,5,3,63.4
3,10,5,3,63.4
3,16,5,3,63.4
3,0,4,25,6.34
3,1,4,25,6.34
3,8,4,25,6.34
3,11,4,25,6.34
3,15,4,25,6.34
3,18,4,25,6.34
3,19,4,25,6.34
3,20,4,25,6.34
3,2,3,2,152.5
3,5,3,2,152.5
3,6,3,2,152.5
3,9,3,2,152.5
3,10,3,2,152.5
3,16,3,2,152.5
3,3,2,7,265.0
3,4,2,7,265.0
3,7,2,7,265.0
3,12,2,7,265.0
3,13,2,7,265.0
3,14,2,7,265.0
3,17,2,7,265.0
3,2,3,23,31.7
3,5,3,23,31.7
3,6,3,23,31.7
3,9,3,23,31.7
3,10,3,23,31.7
3,16,3,23,31.7
3,2,0,9,32.47
3,5,0,9,32.47
3,6,0,9,32.47
3,9,0,9,32.47
3,10,0,9,32.47
3,16,0,9,32.47
3,3,0,15,9.99
3,4,0,15,9.99
3,7,0,15,9.99
3,12,0,15,9.99
3,13,0,15,9.99
3,14,0,15,9.99
3,17,0,15,9.99
3,0,6,18,770.0
3,1,6,18,770.0
3,8,6,18,770.0
3,11,6,18,770.0
3,15,6,18,770.0
3,18,6,18,770.0
3,19,6,18,770.0
3,20,6,18,770.0
3,0,6,22,4.22
3,1,6,22,4.22
3,8,6,22,4.22
3,11,6,22,4.22
3,15,6,22,4.22
3,18,6,22,4.22
3,19,6,22,4.22
3,20,6,22,4.22
3,3,1,8,-2.11
3,4,1,8,-2.11
3,7,1,8,-2.11
3,12,1,8,-2.11
3,13,1,8,-2.11
3,14,1,8,-2.11
3,17,1,8,-2.11
3,3,2,1,97.21
3,4,2,1,97.21
3,7,2,1,97.21
3,12,2,1,97.21
3,13,2,1,97.21
3,14,2,1,97.21
3,17,2,1,97.21
3,3,1,23,697.5
3,4,1,23,697.5
3,7,1,23,697.5
3,12,1,23,697.5
3,13,1,23,697.5
3,14,1,23,697.5
3,17,1,23,697.5
3,0,2,10,92.5
3,1,2,10,92.5
3,8,2,10,92.5
3,11,2,10,92.5
3,15,2,10,92.5
3,18,2,10,92.5
3,19,2,10,92.5
3,20,2,10,92.5
3,3,0,3,143.71
3,4,0,3,143.71
3,7,0,3,143.71
3,12,0,3,143.71
3,13,0,3,143.71
3,14,0,3,143.71
3,17,0,3,143.71
3,3,3,29,2.11
3,4,3,29,2.11
3,7,3,29,2.11
3,12,3,29,2.11
3,13,3,29,2.11
3,14,3,29,2.11
3,17,3,29,2.11
3,0,2,3,101.04
3,1,2,3,101.04
3,8,2,3,101.04
3,11,2,3,101.04
3,15,2,3,101.04
3,18,2,3,101.04
3,19,2,3,101.04
3,20,2,3,101.04
3,0,2,18,398.02
3,1,2,18,398.02
3,8,2,18,398.02
3,11,2,18,398.02
3,15,2,18,398.02
3,18,2,18,398.02
3,19,2,18,398.02
3,20,2,18,398.02
3,2,4,26,0.62
3,5,4,26,0.62
3,6,4,26,0.62
3,9,4,26,0.62
3,10,4,26,0.62
3,16,4,26,0.62
3,0,4,0,17.5
3,1,4,0,17.5
3,8,4,0,17.5
3,11,4,0,17.5
3,15,4,0,17.5
3,18,4,0,17.5
3,19,4,0,17.5
3,20,4,0,17.5
3,3,2,3,47.6
3,4,2,3,47.6
3,7,2,3,47.6
3,12,2,3,47.6
3,13,2,3,47.6
3,14,2,3,47.6
3,17,2,3,47.6
3,2,4,9,32.5
3,5,4,9,32.5
3,6,4,9,32.5
3,9,4,9,32.5
3,10,4,9,32.5
3,16,4,9,32.5
3,3,5,3,-2.11
3,4,5,3,-2.11
3,7,5,3,-2.11
3,12,5,3,-2.11
3,13,5,3,-2.11
3,14,5,3,-2.11
3,17,5,3,-2.11
3,3,3,27,1000.0
3,4,3,27,1000.0
3,7,3,27,1000.0
3,12,3,27,1000.0
3,13,3,27,1000.0
3,14,3,27,1000.0
3,17,3,27,1000.0
3,2,1,15,2.5
3,5,1,15,2.5
3,6,1,15,2.5
3,9,1,15,2.5
3,10,1,15,2.5
3,16,1,15,2.5
3,0,6,12,2.11
3,1,6,12,2.11
3,8,6,12,2.11
3,11,6,12,2.11
3,15,6,12,2.11
3,18,6,12,2.11
3,19,6,12,2.11
3,20,6,12,2.11
3,3,4,25,90.0
3,4,4,25,90.0
3,7,4,25,90.0
3,12,4,25,90.0
3,13,4,25,90.0
3,14,4,25,90.0
3,17,4,25,90.0
3,3,2,20,32.81
3,4,2,20,32.81
3,7,2,20,32.81
3,12,2,20,32.81
3,13,2,20,32.81
3,14,2,20,32.81
3,17,2,20,32.81
3,2,6,27,2.5
3,5,6,27,2.5
3,6,6,27,2.5
3,9,6,27,2.5
3,10,6,27,2.5
3,16,6,27,2.5
3,0,5,7,207.5
3,1,5,7,207.5
3,8,5,7,207.5
3,11,5,7,207.5
3,15,5,7,207.5
3,18,5,7,207.5
3,19,5,7,207.5
3,20,5,7,207.5
3,3,1,21,30.0
3,4,1,21,30.0
3,7,1,21,30.0
3,12,1,21,30.0
3,13,1,21,30.0
3,14,1,21,30.0
3,17,1,21,30.0
3,2,2,29,121.87
3,5,2,29,121.87
3,6,2,29,121.87
3,9,2,29,121.87
3,10,2,29,121.87
3,16,2,29,121.87
3,3,5,19,117.5
3,4,5,19,117.5
3,7,5,19,117.5
3,12,5,19,117.5
3,13,5,19,117.5
3,14,5,19,117.5
3,17,5,19,117.5
3,3,0,10,44.96
3,4,0,10,44.96
3,7,0,10,44.96
3,12,0,10,44.96
3,13,0,10,44.96
3,14,0,10,44.96
3,17,0,10,44.96
3,0,0,26,24.98
3,1,0,26,24.98
3,8,0,26,24.98
3,11,0,26,24.98
3,15,0,26,24.98
3,18,0,26,24.98
3,19,0,26,24.98
3,20,0,26,24.98
3,3,6,3,35.92
3,4,6,3,35.92
3,7,6,3,35.92
3,12,6,3,35.92
3,13,6,3,35.92
3,14,6,3,35.92
3,17,6,3,35.92
3,0,5,22,8.45
3,1,5,22,8.45
3,8,5,22,8.45
3,11,5,22,8.45
3,15,5,22,8.45
3,18,5,22,8.45
3,19,5,22,8.45
3,20,5,22,8.45
3,2,2,19,56.45
3,5,2,19,56.45
3,6,2,19,56.45
3,9,2,19,56.45
3,10,2,19,56.45
3,16,2,19,56.45
3,3,2,11,145.41
3,4,2,11,145.41
3,7,2,11,145.41
3,12,2,11,145.41
3,13,2,11,145.41
3,14,2,11,145.41
3,17,2,11,145.41
3,2,1,8,16.9
3,5,1,8,16.9
3,6,1,8,16.9
3,9,1,8,16.9
3,10,1,8,16.9
3,16,1,8,16.9
3,2,5,25,10.0
3,5,5,25,10.0
3,6,5,25,10.0
3,9,5,25,10.0
3,10,5,25,10.0
3,16,5,25,10.0
3,0,2,22,77.5
3,1,2,22,77.5
3,8,2,22,77.5
3,11,2,22,77.5
3,15,2,22,77.5
3,18,2,22,77.5
3,19,2,22,77.5
3,20,2,22,77.5
3,3,3,14,10.0
3,4,3,14,10.0
3,7,3,14,10.0
3,12,3,14,10.0
3,13,3,14,10.0
3,14,3,14,10.0
3,17,3,14,10.0
3,0,6,12,23.24
3,1,6,12,23.24
3,8,6,12,23.24
3,11,6,12,23.24
3,15,6,12,23.24
3,18,6,12,23.24
3,19,6,12,23.24
3,20,6,12,23.24
3,3,5,22,12.5
3,4,5,22,12.5
3,7,5,22,12.5
3,12,5,22,12.5
3,13,5,22,12.5
3,14,5,22,12.5
3,17,5,22,12.5
3,0,5,26,23.75
3,1,5,26,23.75
3,8,5,26,23.75
3,11,5,26,23.75
3,15,5,26,23.75
3,18,5,26,23.75
3,19,5,26,23.75
3,20,5,26,23.75
3,3,5,8,17.5
3,4,5,8,17.5
3,7,5,8,17.5
3,12,5,8,17.5
3,13,5,8,17.5
3,14,5,8,17.5
3,17,5,8,17.5
3,2,5,23,20.0
3,5,5,23,20.0
3,6,5,23,20.0
3,9,5,23,20.0
3,10,5,23,20.0
3,16,5,23,20.0
3,0,5,27,372.5
3,1,5,27,372.5
3,8,5,27,372.5
3,11,5,27,372.5
3,15,5,27,372.5
3,18,5,27,372.5
3,19,5,27,372.5
3,20,5,27,372.5
3,2,2,27,137.5
3,5,2,27,137.5
3,6,2,27,137.5
3,9,2,27,137.5
3,10,2,27,137.5
3,16,2,27,137.5
3,0,6,17,2875.0
3,1,6,17,2875.0
3,8,6,17,2875.0
3,11,6,17,2875.0
3,15,6,17,2875.0
3,18,6,17,2875.0
3,19,6,17,2875.0
3,20,6,17,2875.0
3,0,4,9,135.0
3,1,4,9,135.0
3,8,4,9,135.0
3,11,4,9,135.0
3,15,4,9,135.0
3,18,4,9,135.0
3,19,4,9,135.0
3,20,4,9,135.0
3,2,1,5,180.0
3,5,1,5,180.0
3,6,1,5,180.0
3,9,1,5,180.0
3,10,1,5,180.0
3,16,1,5,180.0
3,2,1,27,412.5
3,5,1,27,412.5
3,6,1,27,412.5
3,9,1,27,412.5
3,10,1,27,412.5
3,16,1,27,412.5
3,3,3,2,6.34
3,4,3,2,6.34
3,7,3,2,6.34
3,12,3,2,6.34
3,13,3,2,6.34
3,14,3,2,6.34
3,17,3,2,6.34
3,3,4,28,2.5
3,4,4,28,2.5
3,7,4,28,2.5
3,12,4,28,2.5
3,13,4,28,2.5
3,14,4,28,2.5
3,17,4,28,2.5
3,2,2,2,2.11
3,5,2,2,2.11
3,6,2,2,2.11
3,9,2,2,2.11
3,10,2,2,2.11
3,16,2,2,2.11
3,0,4,4,130.0
3,1,4,4,130.0
3,8,4,4,130.0
3,11,4,4,130.0
3,15,4,4,130.0
3,18,4,4,130.0
3,19,4,4,130.0
3,20,4,4,130.0
3,3,4,7,885.62
3,4,4,7,885.62
3,7,4,7,885.62
3,12,4,7,885.62
3,13,4,7,885.62
3,14,4,7,885.62
3,17,4,7,885.62
3,0,0,3,73.97
3,1,0,3,73.97
3,8,0,3,73.97
3,11,0,3,73.97
3,15,0,3,73.97
3,18,0,3,73.97
3,19,0,3,73.97
3,20,0,3,73.97
3,2,6,0,5.0
3,5,6,0,5.0
3,6,6,0,5.0
3,9,6,0,5.0
3,10,6,0,5.0
3,16,6,0,5.0
3,3,1,3,355.05
3,4,1,3,355.05
3,7,1,3,355.05
3,12,1,3,355.05
3,13,1,3,355.05
3,14,1,3,355.05
3,17,1,3,355.05
3,3,0,5,869.33
3,4,0,5,869.33
3,7,0,5,869.33
3,12,0,5,869.33
3,13,0,5,869.33
3,14,0,5,869.33
3,17,0,5,869.33
3,0,5,11,1172.5
3,1,5,11,1172.5
3,8,5,11,1172.5
3,11,5,11,1172.5
3,15,5,11,1172.5
3,18,5,11,1172.5
3,19,5,11,1172.5
3,20,5,11,1172.5
3,3,1,7,4271.25
3,4,1,7,4271.25
3,7,1,7,4271.25
3,12,1,7,4271.25
3,13,1,7,4271.25
3,14,1,7,4271.25
3,17,1,7,4271.25
3,3,1,1,2.5
3,4,1,1,2.5
3,7,1,1,2.5
3,12,1,1,2.5
3,13,1,1,2.5
3,14,1,1,2.5
3,17,1,1,2.5
3,2,0,6,42.46
3,5,0,6,42.46
3,6,0,6,42.46
3,9,0,6,42.46
3,10,0,6,42.46
3,16,0,6,42.46
3,3,6,1,274.74
3,4,6,1,274.74
3,7,6,1,274.74
3,12,6,1,274.74
3,13,6,1,274.74
3,14,6,1,274.74
3,17,6,1,274.74
3,2,6,8,7.5
3,5,6,8,7.5
3,6,6,8,7.5
3,9,6,8,7.5
3,10,6,8,7.5
3,16,6,8,7.5
3,3,5,25,10.0
3,4,5,25,10.0
3,7,5,25,10.0
3,12,5,25,10.0
3,13,5,25,10.0
3,14,5,25,10.0
3,17,5,25,10.0
3,2,4,6,435.0
3,5,4,6,435.0
3,6,4,6,435.0
3,9,4,6,435.0
3,10,4,6,435.0
3,16,4,6,435.0
3,3,6,22,4.22
3,4,6,22,4.22
3,7,6,22,4.22
3,12,6,22,4.22
3,13,6,22,4.22
3,14,6,22,4.22
3,17,6,22,4.22
3,0,4,14,31.7
3,1,4,14,31.7
3,8,4,14,31.7
3,11,4,14,31.7
3,15,4,14,31.7
3,18,4,14,31.7
3,19,4,14,31.7
3,20,4,14,31.7
3,2,5,11,870.0
3,5,5,11,870.0
3,6,5,11,870.0
3,9,5,11,870.0
3,10,5,11,870.0
3,16,5,11,870.0
3,3,5,23,27.5
3,4,5,23,27.5
3,7,5,23,27.5
3,12,5,23,27.5
3,13,5,23,27.5
3,14,5,23,27.5
3,17,5,23,27.5
3,0,3,22,90.0
3,1,3,22,90.0
3,8,3,22,90.0
3,11,3,22,90.0
3,15,3,22,90.0
3,18,3,22,90.0
3,19,3,22,90.0
3,20,3,22,90.0
3,3,5,3,51.25
3,4,5,3,51.25
3,7,5,3,51.25
3,12,5,3,51.25
3,13,5,3,51.25
3,14,5,3,51.25
3,17,5,3,51.25
3,0,5,7,900.0
3,1,5,7,900.0
3,8,5,7,900.0
3,11,5,7,900.0
3,15,5,7,900.0
3,18,5,7,900.0
3,19,5,7,900.0
3,20,5,7,900.0
3,2,5,3,47.5
3,5,5,3,47.5
3,6,5,3,47.5
3,9,5,3,47.5
3,10,5,3,47.5
3,16,5,3,47.5
3,3,5,11,230.0
3,4,5,11,230.0
3,7,5,11,230.0
3,12,5,11,230.0
3,13,5,11,230.0
3,14,5,11,230.0
3,17,5,11,230.0
3,0,4,11,538.75
3,1,4,11,538.75
3,8,4,11,538.75
3,11,4,11,538.75
3,15,4,11,538.75
3,18,4,11,538.75
3,19,4,11,538.75
3,20,4,11,538.75
3,0,6,2,5.0
3,1,6,2,5.0
3,8,6,2,5.0
3,11,6,2,5.0
3,15,6,2,5.0
3,18,6,2,5.0
3,19,6,2,5.0
3,20,6,2,5.0
3,0,3,6,2.11
3,1,3,6,2.11
3,8,3,6,2.11
3,11,3,6,2.11
3,15,3,6,2.11
3,18,3,6,2.11
3,19,3,6,2.11
3,20,3,6,2.11
3,3,5,21,2.5
3,4,5,21,2.5
3,7,5,21,2.5
3,12,5,21,2.5
3,13,5,21,2.5
3,14,5,21,2.5
3,17,5,21,2.5
3,0,2,19,132.5
3,1,2,19,132.5
3,8,2,19,132.5
3,11,2,19,132.5
3,15,2,19,132.5
3,18,2,19,132.5
3,19,2,19,132.5
3,20,2,19,132.5
3,2,1,19,27.5
3,5,1,19,27.5
3,6,1,19,27.5
3,9,1,19,27.5
3,10,1,19,27.5
3,16,1,19,27.5
3,0,6,10,5.0
3,1,6,10,5.0
3,8,6,10,5.0
3,11,6,10,5.0
3,15,6,10,5.0
3,18,6,10,5.0
3,19,6,10,5.0
3,20,6,10,5.0
3,0,2,17,653.85
3,1,2,17,653.85
3,8,2,17,653.85
3,11,2,17,653.85
3,15,2,17,653.85
3,18,2,17,653.85
3,19,2,17,653.85
3,20,2,17,653.85
3,3,1,3,29.58
3,4,1,3,29.58
3,7,1,3,29.58
3,12,1,3,29.58
3,13,1,3,29.58
3,14,1,3,29.58
3,17,1,3,29.58
3,0,5,5,19.02
3,1,5,5,19.02
3,8,5,5,19.02
3,11,5,5,19.02
3,15,5,5,19.02
3,18,5,5,19.02
3,19,5,5,19.02
3,20,5,5,19.02
3,2,0,18,59.95
3,5,0,18,59.95
3,6,0,18,59.95
3,9,0,18,59.95
3,10,0,18,59.95
3,16,0,18,59.95
3,2,4,4,97.5
3,5,4,4,97.5
3,6,4,4,97.5
3,9,4,4,97.5
3,10,4,4,97.5
3,16,4,4,97.5
3,0,2,15,15.62
3,1,2,15,15.62
3,8,2,15,15.62
3,11,2,15,15.62
3,15,2,15,15.62
3,18,2,15,15.62
3,19,2,15,15.62
3,20,2,15,15.62
3,2,1,17,16.9
3,5,1,17,16.9
3,6,1,17,16.9
3,9,1,17,16.9
3,10,1,17,16.9
3,16,1,17,16.9
3,2,6,22,142.5
3,5,6,22,142.5
3,6,6,22,142.5
3,9,6,22,142.5
3,10,6,22,142.5
3,16,6,22,142.5
3,3,6,13,12.5
3,4,6,13,12.5
3,7,6,13,12.5
3,12,6,13,12.5
3,13,6,13,12.5
3,14,6,13,12.5
3,17,6,13,12.5
3,2,3,19,110.0
3,5,3,19,110.0
3,6,3,19,110.0
3,9,3,19,110.0
3,10,3,19,110.0
3,16,3,19,110.0
3,0,1,17,2370.0
3,1,1,17,2370.0
3,8,1,17,2370.0
3,11,1,17,2370.0
3,15,1,17,2370.0
3,18,1,17,2370.0
3,19,1,17,2370.0
3,20,1,17,2370.0
3,0,4,7,1109.55
3,1,4,7,1109.55
3,8,4,7,1109.55
3,11,4,7,1109.55
3,15,4,7,1109.55
3,18,4,7,1109.55
3,19,4,7,1109.55
3,20,4,7,1109.55
3,3,6,27,412.5
3,4,6,27,412.5
3,7,6,27,412.5
3,12,6,27,412.5
3,13,6,27,412.5
3,14,6,27,412.5
3,17,6,27,412.5
3,2,1,8,-2.5
3,5,1,8,-2.5
3,6,1,8,-2.5
3,9,1,8,-2.5
3,10,1,8,-2.5
3,16,1,8,-2.5
3,3,3,29,345.0
3,4,3,29,345.0
3,7,3,29,345.0
3,12,3,29,345.0
3,13,3,29,345.0
3,14,3,29,345.0
3,17,3,29,345.0
3,2,4,11,297.99
3,5,4,11,297.99
3,6,4,11,297.99
3,9,4,11,297.99
3,10,4,11,297.99
3,16,4,11,297.99
3,2,5,7,1208.88
3,5,5,7,1208.88
3,6,5,7,1208.88
3,9,5,7,1208.88
3,10,5,7,1208.88
3,16,5,7,1208.88
3,2,0,1,32.47
3,5,0,1,32.47
3,6,0,1,32.47
3,9,0,1,32.47
3,10,0,1,32.47
3,16,0,1,32.47
3,0,6,5,27.5
3,1,6,5,27.5
3,8,6,5,27.5
3,11,6,5,27.5
3,15,6,5,27.5
3,18,6,5,27.5
3,19,6,5,27.5
3,20,6,5,27.5
3,2,6,4,37.5
3,5,6,4,37.5
3,6,6,4,37.5
3,9,6,4,37.5
3,10,6,4,37.5
3,16,6,4,37.5
3,0,6,1,25.36
3,1,6,1,25.36
3,8,6,1,25.36
3,11,6,1,25.36
3,15,6,1,25.36
3,18,6,1,25.36
3,19,6,1,25.36
3,20,6,1,25.36
3,3,4,3,382.5
3,4,4,3,382.5
3,7,4,3,382.5
3,12,4,3,382.5
3,13,4,3,382.5
3,14,4,3,382.5
3,17,4,3,382.5
3,2,1,5,1612.5
